id,qid1,qid2,answer1,answer2,is_duplicate
944,1889,1890,Seorang pria yang mengenakan kemeja biru berteriak atau berteriak dengan tangan terangkat ke udara.,Seorang pria membuat keributan.,1
945,1891,1892,Seorang pria yang mengenakan kemeja biru berteriak atau berteriak dengan tangan terangkat ke udara.,Seorang pria santai.,0
946,1893,1894,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",satu orang berenang di air,0
947,1895,1896,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Empat orang duduk di dekat kolam.,0
948,1897,1898,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",satu orang duduk sementara tiga orang berdiri di dekat badan air.,1
949,1899,1900,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Orang-orang berdiri di tangga.,0
950,1901,1902,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Sekelompok orang berada di dalam sebuah bangunan.,0
951,1903,1904,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Trotoarnya sepi dan kosong.,0
952,1905,1906,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Ada orang-orang di trotoar.,1
953,1907,1908,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Orang-orang berada di dekat air.,1
954,1909,1910,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Empat orang berkumpul di dekat air.,1
955,1911,1912,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Ada orang di luar ruangan.,1
956,1913,1914,Dua gadis kecil berbaring di atas karpet di samping O yang terbuat dari balok kayu.,Dua orang gadis sedang bertengkar bantal.,0
957,1915,1916,Dua gadis kecil berbaring di atas karpet di samping O yang terbuat dari balok kayu.,Dua orang gadis berbaring di samping balok kayu.,1
958,1917,1918,Orang-orang memancing dan berjalan di samping air.,Orang-orang memancing dan berjalan di samping air.,1
959,1919,1920,Orang-orang memancing dan berjalan di samping air.,Orang-orang berenang di dalam air.,0
960,1921,1922,Dua orang yang sedang bermain sepak bola di lapangan hijau kampus.,Mereka sedang makan ikan goreng di atas kapal,0
961,1923,1924,Dua orang yang sedang bermain sepak bola di lapangan hijau kampus.,Ada beberapa orang dalam gambar ini,1
962,1925,1926,Anak-anak sekolah Asia duduk di pundak satu sama lain.,Anak-anak sekolah bersama,1
963,1927,1928,Anak-anak sekolah Asia duduk di pundak satu sama lain.,Pekerja pabrik Asia sedang duduk.,0
964,1929,1930,Seorang pria yang mengenakan sweater merah sedang duduk di bumper mobil sambil memperhatikan orang lain bekerja.,kendaraan lambat pada pemutus kecepatan,0
965,1931,1932,Seorang pria yang mengenakan sweater merah sedang duduk di bumper mobil sambil memperhatikan orang lain bekerja.,ada pemutus kecepatan di jalan yang digunakan orang untuk berhati-hati,1
966,1933,1934,Seorang pria yang mengenakan sweater merah sedang duduk di bumper mobil sambil memperhatikan orang lain bekerja.,orang membuat kecepatan cepat di speed breaker.,0
967,1935,1936,Seorang wanita muda bermain-main di halaman di depan gedung DPR AS.,Seorang wanita muda sedang berpiknik di halaman di depan gedung DPR.,0
968,1937,1938,Seorang wanita muda bermain-main di halaman di depan gedung DPR AS.,Seorang wanita muda bermain di depan gedung DPR.,1
969,1939,1940,seorang pria yang mengenakan kemeja bergaris warna-warni sedang bermain gitar di jalan,Seorang pria memukul seorang anak,0
970,1941,1942,seorang pria yang mengenakan kemeja bergaris warna-warni sedang bermain gitar di jalan,Seorang pria dengan kemeja warna-warni sedang memainkan alat musik.,1
971,1943,1944,Seorang pria yang mengenakan sweater warna-warni dan bergaris-garis memainkan musik di jalan.,Dua ekor ikan mas sedang mengendarai sepeda di atas tumpukan kentang tumbuk raksasa.,0
972,1945,1946,Seorang pria yang mengenakan sweater warna-warni dan bergaris-garis memainkan musik di jalan.,Pria itu sedang memainkan musik pada sebuah alat musik.,1
973,1947,1948,Seorang pria yang mengenakan mantel multi-warna sedang bermain gitar di jalan.,Pria itu bermain gitar,1
974,1949,1950,Seorang pria yang mengenakan mantel multi-warna sedang bermain gitar di jalan.,wanita itu sedang merapikan kukunya,0
975,1951,1952,Pengamen jalanan dengan kemeja warna-warni tampil dengan gitar kecil.,Pengamen jalanan sedang tidur di bangku taman.,0
976,1953,1954,Pengamen jalanan dengan kemeja warna-warni tampil dengan gitar kecil.,Seorang pengamen jalanan mencoba mendapatkan uang tambahan.,1
977,1955,1956,"Dua orang pria sedang mengecat sebuah bangunan, sementara pria ketiga berjalan melewatinya sambil menggunakan ponselnya.",Sebuah bangunan sedang dicat.,1
978,1957,1958,"Dua orang pria sedang mengecat sebuah bangunan, sementara pria ketiga berjalan melewatinya sambil menggunakan ponselnya.",Tidak ada seorang pun yang pernah datang ke bangunan yang tidak dicat dan bobrok ini.,0
979,1959,1960,"Dua pria berada di atas perancah saat mereka mengecat di atas etalase toko, sementara seorang pria di trotoar berdiri di samping mereka sambil berbicara di telepon.",Tiga pria berada di luar.,1
980,1961,1962,"Dua pria berada di atas perancah saat mereka mengecat di atas etalase toko, sementara seorang pria di trotoar berdiri di samping mereka sambil berbicara di telepon.",Tidak ada seorang pun yang menggunakan telepon.,0
981,1963,1964,Sebuah ekskavator biru menggali sebuah palka besar di semen.,seorang anak ada di sana,1
982,1965,1966,Sebuah ekskavator biru menggali sebuah palka besar di semen.,tidak menonton sama sekali,0
983,1967,1968,Seorang pria dengan celana pendek khaki memegang tangan seorang gadis kecil saat dia berjalan di air sungai.,Seorang pria memegang tangan seorang gadis dan berjalan melalui sungai.,1
984,1969,1970,Seorang pria dengan celana pendek khaki memegang tangan seorang gadis kecil saat dia berjalan di air sungai.,Seorang pria dengan celana pendek jean memegang tangan seorang gadis kecil saat dia menerbangkan layang-layang.,0
985,1971,1972,Dua orang wanita berjalan menyusuri jalan setapak tanah sambil membawa beban di atas kepala mereka.,Dua ekor kuda berlari di lapangan.,0
986,1973,1974,Dua orang wanita berjalan menyusuri jalan setapak tanah sambil membawa beban di atas kepala mereka.,Dua orang sedang berjalan menyusuri jalan setapak.,1
987,1975,1976,Seorang pedagang kaki lima di Asia mencoba mendatangkan lebih banyak pelanggan.,Seorang vendor yang mencoba menarik pelanggan.,1
988,1977,1978,Seorang pedagang kaki lima di Asia mencoba mendatangkan lebih banyak pelanggan.,Seorang pria menutup tokonya untuk hari itu.,0
989,1979,1980,Wanita muda di kafe sedang memeriksa ponselnya.,Wanita itu sedang merajut.,0
990,1981,1982,Wanita muda di kafe sedang memeriksa ponselnya.,Seorang wanita berada di dalam.,1
991,1983,1984,Seorang wanita dan seorang anak perempuan sedang bermain di padang dedaunan,Dua orang berada di luar.,1
992,1985,1986,Seorang wanita dan seorang anak perempuan sedang bermain di padang dedaunan,Seorang pria sedang bermain di lapangan.,0
993,1987,1988,dua gadis kecil berjalan di sepanjang dedaunan.,Kedua gadis itu berada di luar.,1
994,1989,1990,dua gadis kecil berjalan di sepanjang dedaunan.,Kedua anak perempuan ini sedang mengendarai sepeda mereka.,0
995,1991,1992,"Seorang gadis yang mengenakan kemeja biru, celana pendek, dan sepatu kets, duduk di bangku di meja bundar, sambil melihat ponselnya.",Gadis itu sedang duduk.,1
996,1993,1994,"Seorang gadis yang mengenakan kemeja biru, celana pendek, dan sepatu kets, duduk di bangku di meja bundar, sambil melihat ponselnya.",Gadis itu mengenakan kemeja hijau.,0
997,1995,1996,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita menggunakan kucing untuk mengambil gambar.,0
998,1997,1998,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita muda sedang mengendarai sepedanya menyusuri jalur sepeda.,0
999,1999,2000,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita muda sedang melihat sebuah gambar.,1
1000,2001,2002,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kiri di wajahnya.,Seorang wanita melihat gambar pada kameranya,1
1001,2003,2004,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita melihat ponselnya.,0
1002,2005,2006,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kiri di wajahnya.,Wanita duduk menatap kamera.,1
1003,2007,2008,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Wanita muda duduk di area pribadi.,0
1004,2009,2010,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita muda sedang melihat kameranya.,1
1005,2011,2012,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita muda sedang menggunakan ponselnya.,0
1006,2013,2014,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita di meja mengambil gambar.,1
1007,2015,2016,"Seorang wanita duduk di meja, mengambil gambar.",Wanita itu sedang duduk,1
1008,2017,2018,"Seorang wanita duduk di meja, mengambil gambar.",Wanita itu sedang tidur.,0
1009,2019,2020,Seorang wanita berkemeja biru sedang duduk di meja dan melihat ponselnya.,seorang wanita yang sedang melihat ponselnya,1
1010,2021,2022,Seorang wanita berkemeja biru sedang duduk di meja dan melihat ponselnya.,seorang pria yang melihat keluar jendela,0
1011,2023,2024,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Anak laki-laki itu mencoba untuk lulus tes ketenangan.,0
1012,2025,2026,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.","Seorang anak laki-laki dengan kemeja triwarna, lengannya terentang ke samping.",1
1013,2027,2028,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Anak laki-laki itu mengenakan kemeja.,1
1014,2029,2030,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Ia mengenakan kemeja warna-warni,1
1015,2031,2032,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Anak laki-laki itu tidak mengeluarkan lengannya,0
1016,2033,2034,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Anak itu masih muda.,1
1017,2035,2036,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Seorang anak laki-laki sedang melipat cucian bersih.,0
1018,2037,2038,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Kemeja berwarna biru.,0
1019,2039,2040,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Seorang anak laki-laki dengan kemeja multi-warna memegang lengannya dari sisinya,1
1020,2041,2042,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Seorang gadis berpakaian bikini berjalan dengan anggun melewati sekelompok pria di pantai,0
1021,2043,2044,Anak laki-laki berbaju biru dan kuning berdiri dengan tangan terentang.,Seorang anak laki-laki mengenakan kemeja,1
1022,2045,2046,Anak laki-laki berbaju biru dan kuning berdiri dengan tangan terentang.,Anak laki-laki berbaju biru dan kuning berdiri dengan tangan terentang selebar 40 kaki.,0
1023,2047,2048,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye bermain di luar.",Seorang anak laki-laki berkemeja bermain di luar.,1
1024,2049,2050,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye bermain di luar.",Seorang anak laki-laki berpakaian bermain di dalam ruangan.,0
1025,2051,2052,Seorang anak dengan kemeja berwarna cerah bermain di luar.,Anak itu berada di dalam apartemennya.,0
1026,2053,2054,Seorang anak dengan kemeja berwarna cerah bermain di luar.,Anak itu berada di luar ruangan dengan kemeja berwarna cerah.,1
1027,2055,2056,Seorang anak laki-laki melihat ke bawah dan merentangkan tangannya lebar-lebar,Seorang anak laki-laki sedang mengulurkan tangannya.,1
1028,2057,2058,Seorang anak laki-laki melihat ke bawah dan merentangkan tangannya lebar-lebar,Seorang anak laki-laki menyilangkan tangan di dadanya.,0
1029,2059,2060,Seorang pria yang mengenakan sweater abu-abu berjalan melewati tumpukan dedaunan.,Pria itu sedang mengikuti tes mengemudi.,0
1030,2061,2062,Seorang pria yang mengenakan sweater abu-abu berjalan melewati tumpukan dedaunan.,Pria itu berada di luar.,1
1031,2063,2064,Seorang wanita yang mengenakan kemeja biru dan penutup kepala hijau tersenyum ke arah kamera.,Seorang wanita yang mengenakan gaun.,0
1032,2065,2066,Seorang wanita yang mengenakan kemeja biru dan penutup kepala hijau tersenyum ke arah kamera.,Seorang wanita mengenakan kemeja biru.,1
1033,2067,2068,Pria yang mengenakan banyak medali sedang memperhatikan gadis yang mengenakan atasan bikini kuning.,Seorang pria menari dengan seorang wanita yang mengenakan gaun.,0
1034,2069,2070,Pria yang mengenakan banyak medali sedang memperhatikan gadis yang mengenakan atasan bikini kuning.,Seorang pria yang dihias melihat seorang wanita berpakaian minim.,1
1035,2071,2072,"Seorang pemuda berusia pertengahan dua puluhan menendang kaki kirinya sekitar dua kaki dari tanah yang tertutup dedaunan, dengan aspal beraspal dan tanaman hijau serta pepohonan sebagai latar belakangnya.",dua wanita bermain sepak bola,0
1036,2073,2074,"Seorang pemuda berusia pertengahan dua puluhan menendang kaki kirinya sekitar dua kaki dari tanah yang tertutup dedaunan, dengan aspal beraspal dan tanaman hijau serta pepohonan sebagai latar belakangnya.",seseorang berusia dua puluhan menendang tanah,1
1037,2075,2076,Seorang wanita yang mengenakan jilbab hijau tertawa sementara seorang wanita di latar belakang mendayung perahu.,Seorang pria marah karena penghinaan.,0
1038,2077,2078,Seorang wanita yang mengenakan jilbab hijau tertawa sementara seorang wanita di latar belakang mendayung perahu.,Seorang wanita tertawa sementara yang lain mendayung perahu.,1
1039,2079,2080,Kaum muda bermain dengan lompat tali panjang di jalan.,Orang-orang menangis setelah kalah dalam pertandingan.,0
1040,2081,2082,Kaum muda bermain dengan lompat tali panjang di jalan.,Orang-orang bermain lompat tali.,1
1041,2083,2084,Sekelompok anak bermain lompat tali di jalanan sementara yang lain menonton di latar belakang.,Beberapa anak sedang melompat tali di tengah jalan sementara anak-anak lain menonton,1
1042,2085,2086,Sekelompok anak bermain lompat tali di jalanan sementara yang lain menonton di latar belakang.,Matahari merah cemerlang terbenam di atas pantai yang sepi,0
1043,2087,2088,Wanita Hispanik yang mengenakan kemeja kotak-kotak merah sedang menjahit pakaian.,Wanita yang tidak mengenakan apa pun yang menjahit ibu jarinya.,0
