id,qid1,qid2,answer1,answer2,is_duplicate
1341,2683,2684,Seorang wanita dalam pakaian warna-warni dengan punggung menghadap kamera dan kain di pendengarannya.,Seorang wanita membelakangi kamera.,1
1342,2685,2686,Seorang wanita dalam pakaian warna-warni dengan punggung menghadap kamera dan kain di pendengarannya.,Seorang biarawati sedang berdoa.,0
1343,2687,2688,Seorang wanita dengan pakaian pribumi berwarna-warni yang menampilkan kemeja biru dengan desain warna-warni menampilkan rambut hitamnya yang dikepang dengan pita merah.,Seorang wanita berpakaian penuh gaya dalam pakaian asli.,1
1344,2689,2690,Seorang wanita dengan pakaian pribumi berwarna-warni yang menampilkan kemeja biru dengan desain warna-warni menampilkan rambut hitamnya yang dikepang dengan pita merah.,Seorang wanita berpakaian untuk berlari.,0
1345,2691,2692,Pria berpakaian aneh berjalan di jalan.,Seorang pria berpakaian aneh berjalan.,1
1346,2693,2694,Pria berpakaian aneh berjalan di jalan.,Seorang wanita yang sedang menikmati jalan-jalan.,0
1347,2695,2696,Seorang pria berbaju ruffles mendorong kereta dorong melalui taman.,Pria itu mendorong kereta dorong melalui rumahnya.,0
1348,2697,2698,Seorang pria berbaju ruffles mendorong kereta dorong melalui taman.,Pria itu sedang mendorong kereta dorong.,1
1349,2699,2700,Seorang pria berpakaian aneh mendorong kereta dorong di trotoar di sebuah taman.,Pria itu sedang mengajak anjingnya berjalan-jalan di pantai.,0
1350,2701,2702,Seorang pria berpakaian aneh mendorong kereta dorong di trotoar di sebuah taman.,Seorang pria yang mengenakan pakaian aneh sedang berjalan melalui taman.,1
1351,2703,2704,Seorang pria yang tersenyum sedang memasak sesuatu yang lezat.,Pria itu sedang memasak,1
1352,2705,2706,Seorang pria yang tersenyum sedang memasak sesuatu yang lezat.,Anak mewarnai dengan krayon,0
1353,2707,2708,seorang pemuda yang mengenakan ransel dan kacamata hitam sedang berjalan menuju area perbelanjaan.,Seorang pria berjalan di dekat toko,1
1354,2709,2710,seorang pemuda yang mengenakan ransel dan kacamata hitam sedang berjalan menuju area perbelanjaan.,Dua ekor bebek saling beradu,0
1355,2711,2712,Seorang pemuda yang mengenakan ransel dan kacamata hitam mendekati bangunan batu bata di mana terdapat sedikit coretan di dinding.,Pemuda itu berkacamata di wajahnya.,1
1356,2713,2714,Seorang pemuda yang mengenakan ransel dan kacamata hitam mendekati bangunan batu bata di mana terdapat sedikit coretan di dinding.,Tidak ada apa pun di dinding kecuali batu bata.,0
1357,2715,2716,Seekor anjing cokelat berlari dengan dua anjing putih dan cokelat di tepi pantai dengan ombak yang menerjang di belakang mereka.,Anjing-anjing itu sedang menunggu makan malam mereka,0
1358,2717,2718,Seekor anjing cokelat berlari dengan dua anjing putih dan cokelat di tepi pantai dengan ombak yang menerjang di belakang mereka.,"Anjing-anjing itu berada di luar ruangan, berlari di sepanjang pantai",1
1359,2719,2720,Seorang pria muda berkacamata hitam biru berjalan di depan bangunan bata merah.,Seorang pria berkacamata merah sedang duduk di sini.,0
1360,2721,2722,Seorang pria muda berkacamata hitam biru berjalan di depan bangunan bata merah.,Pria berkacamata biru berjalan melewati sebuah bangunan,1
1361,2723,2724,Seekor anjing melompat untuk menangkap mainan di salju.,Seekor anjing melompat untuk menangkap mainan di Waikiki.,0
1362,2725,2726,Seekor anjing melompat untuk menangkap mainan di salju.,Seekor hewan melompat di tempat yang tidak panas.,1
1363,2727,2728,Anjing hitam melompat ke udara untuk menangkap mainan di salju.,Anjing itu berada di salju.,1
1364,2729,2730,Anjing hitam melompat ke udara untuk menangkap mainan di salju.,Anjing itu sedang bermain mati.,0
1365,2731,2732,Seekor anjing hitam bersalju sedang melompat dari tanah untuk menangkap tongkat.,Seekor anjing sedang menangkap tongkat.,1
1366,2733,2734,Seekor anjing hitam bersalju sedang melompat dari tanah untuk menangkap tongkat.,Seekor kucing sedang bermain fetch.,0
1367,2735,2736,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Orang-orang memperhatikan orang yang menggantung gambar,1
1368,2737,2738,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Ada orang yang melihat orang lain menggantung gambar.,1
1369,2739,2740,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Orang-orang berada di lautan,0
1370,2741,2742,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,orang tersebut sedang menggantung gambar.,1
1371,2743,2744,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Tidak ada yang menggantung gambar sama sekali.,0
1372,2745,2746,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Seseorang sedang menggantung gambar sementara orang-orang menonton.,1
1373,2747,2748,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Orang-orang berada di luar ruangan.,1
1374,2749,2750,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Seorang pria menyeramkan menaruh foto-foto favoritnya dari wanita yang dikuntitnya di tempat pemujaannya.,0
1375,2751,2752,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Orang tersebut sedang tidur.,0
1376,2753,2754,Seseorang sedang menggantung foto-foto wanita dengan beberapa penonton yang menonton dikelilingi oleh sepeda.,Orang tersebut sedang memasak di kafetaria.,0
1377,2755,2756,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Pria menggantung sesuatu di dinding.,1
1378,2757,2758,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Para pria berjalan ke klub pria terdekat.,0
1379,2759,2760,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Sekelompok pria sedang menggantung gambar di dinding.,1
1380,2761,2762,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Seorang pria berkemeja hitam menggantungkan sebuah gambar.,0
1381,2763,2764,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Ada sekelompok pria yang sedang menggantung foto.,1
1382,2765,2766,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Lima orang pria sedang membantu seorang anak untuk menggantung gambar.,0
1383,2767,2768,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Seorang pria sedang menggantung foto seorang anak.,1
1384,2769,2770,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Seorang pria sedang menggantung foto seorang anak.,1
1385,2771,2772,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Beberapa pria berada di luar di sebuah lapangan.,0
1386,2773,2774,"Lima orang pria, satu mengenakan kemeja putih berdiri di atas sesuatu, menggantungkan gambar seorang anak.",Seorang pria menggendong seorang anak.,0
1387,2775,2776,Ada empat orang Timur yang sedang mengerjakan dan menggantung gambar manusia.,Para wanita bekerja.,0
1388,2777,2778,Ada empat orang Timur yang sedang mengerjakan dan menggantung gambar manusia.,Para pria sedang bekerja.,1
1389,2779,2780,Seorang pria berkemeja putih menggantungkan lukisan di sebuah toko yang sudah rusak sementara pria lainnya menonton.,Pria berada di dalam ruangan.,1
1390,2781,2782,Seorang pria berkemeja putih menggantungkan lukisan di sebuah toko yang sudah rusak sementara pria lainnya menonton.,Para pria berada di pertandingan sepak bola.,0
1391,2783,2784,"Pria sedang bermain sepak bola, yang di depan akan menendang bola.",Para pria berdiri di atas dermaga.,0
1392,2785,2786,"Pria sedang bermain sepak bola, yang di depan akan menendang bola.",Para pria sedang memainkan sebuah permainan.,1
1393,2787,2788,Seorang pria sedang memasang poster di depan sebuah toko.,Pria itu menurunkan poster.,0
1394,2789,2790,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang pria sedang membersihkan kamar mandi di sebuah toko.,0
1395,2791,2792,Seorang pria sedang memasang poster di depan sebuah toko.,Pria itu sedang menunggu bus.,0
1396,2793,2794,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang wanita masuk ke toko buku komik.,0
1397,2795,2796,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang pria sedang mendekorasi toko.,1
1398,2797,2798,Seorang pria sedang memasang poster di depan sebuah toko.,Pria itu sedang memasang poster.,1
1399,2799,2800,Seorang pria sedang memasang poster di depan sebuah toko.,Pria itu berada di dalam ruangan.,0
1400,2801,2802,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang pria menggantungkan poster di depan toko.,1
1401,2803,2804,Seorang pria sedang memasang poster di depan sebuah toko.,Ada seorang pria di depan toko.,1
1402,2805,2806,Seorang pria sedang memasang poster di depan sebuah toko.,Seorang pria berdiri di depan sebuah toko.,1
1403,2807,2808,Klub sepak bola Arsenal melakukan pemanasan di lapangan sepak bola saat beberapa penggemar menonton.,Tim bola basket selama pemanasan.,0
1404,2809,2810,Klub sepak bola Arsenal melakukan pemanasan di lapangan sepak bola saat beberapa penggemar menonton.,Klub sepak bola/sepak bola selama pemanasan.,1
1405,2811,2812,Para pemain sepak bola melakukan pemanasan dengan menendang bola sepak di sekitar sementara para penonton menunggu.,Para pemain berada di dalam bus yang mogok di jalan raya,0
1406,2813,2814,Para pemain sepak bola melakukan pemanasan dengan menendang bola sepak di sekitar sementara para penonton menunggu.,Para penonton melihat sementara para pemain mempersiapkan diri mereka sendiri.,1
1407,2815,2816,Orang-orang duduk dan bersantai di samping kolam renang di plaza.,"Ini adalah kolam Ratu Elizabeth II, dan orang-orang ini adalah orang Hessia dari Perang Revolusi.",0
1408,2817,2818,Orang-orang duduk dan bersantai di samping kolam renang di plaza.,Orang-orang bersantai di sekitar kolam renang.,1
1409,2819,2820,"Di arena bowling, seorang pria yang memegang bola bowling hijau melihat ke depan ke arah pin-pin yang harus dirobohkannya.",Seorang pria sedang bermain bowling.,1
1410,2821,2822,"Di arena bowling, seorang pria yang memegang bola bowling hijau melihat ke depan ke arah pin-pin yang harus dirobohkannya.",Pria itu sedang bermain bowling dengan kalkun beku.,0
1411,2823,2824,Seorang pria yang mengenakan celana jeans biru dan sepatu bowling merah berdiri di jalur arena bowling dengan bola hijau di tangannya.,Seorang pria berdiri di jalur arena bowling.,1
1412,2825,2826,Seorang pria yang mengenakan celana jeans biru dan sepatu bowling merah berdiri di jalur arena bowling dengan bola hijau di tangannya.,Seorang pria duduk di bandara.,0
1413,2827,2828,"Seorang pria berdiri dengan bola bowling hijau di tangannya, dan melihat ke bawah jalur bowling.",Beberapa orang bermain sepak bola.,0
1414,2829,2830,"Seorang pria berdiri dengan bola bowling hijau di tangannya, dan melihat ke bawah jalur bowling.",Seorang pria bermain bowling.,1
1415,2831,2832,Seorang pria yang memegang bola bowling hijau berdiri di dekat mesin pengembalian bola di arena bowling.,Seorang wanita yang memegang bola bowling hijau berdiri di dekat mesin pengembalian bola di arena bowling.,0
1416,2833,2834,Seorang pria yang memegang bola bowling hijau berdiri di dekat mesin pengembalian bola di arena bowling.,Seseorang yang memegang bola bowling hijau berdiri di dekat mesin pengembalian bola di arena bowling.,1
1417,2835,2836,Seorang pria berdiri sambil memegang bola bowling hijau dengan tangan kanannya.,Seorang pria sedang menunggang kuda di pantai.,0
1418,2837,2838,Seorang pria berdiri sambil memegang bola bowling hijau dengan tangan kanannya.,Seorang pria sedang bermain bowling.,1
1419,2839,2840,Sekelompok orang duduk di meja di luar sambil berbincang-bincang.,Sekelompok orang duduk di luar sambil berbincang-bincang.,1
1420,2841,2842,Sekelompok orang duduk di meja di luar sambil berbincang-bincang.,Seorang pria berdiri di bar memesan minuman untuk teman-temannya.,0
1421,2843,2844,Sekelompok pria dan wanita sedang berdiskusi di restoran.,sekelompok pria dan wanita bercakap-cakap,1
1422,2845,2846,Sekelompok pria dan wanita sedang berdiskusi di restoran.,orang banyak berdiskusi di rumah sakit,0
1423,2847,2848,Sekelompok orang dewasa sedang berdiskusi di sebuah meja di bawah tenda.,Orang-orang sedang berdiskusi.,1
1424,2849,2850,Sekelompok orang dewasa sedang berdiskusi di sebuah meja di bawah tenda.,Anjing tua itu sedang makan kentang.,0
1425,2851,2852,Sekelompok orang duduk mengelilingi meja piknik.,Orang-orang berdiri di gym.,0
1426,2853,2854,Sekelompok orang duduk mengelilingi meja piknik.,Orang-orang berada di dekat meja.,1
1427,2855,2856,"Sekelompok orang berkumpul di atas rumput di halaman belakang dengan tenda, meja, dan kursi yang disiapkan.",Sekelompok orang berkumpul di atas beton.,0
1428,2857,2858,"Sekelompok orang berkumpul di atas rumput di halaman belakang dengan tenda, meja, dan kursi yang disiapkan.",Sekelompok orang berkumpul di atas rumput.,1
1429,2859,2860,Satu tim sepak bola bermain melawan tim sepak bola lainnya.,Orang-orang sedang berolahraga.,1
1430,2861,2862,Satu tim sepak bola bermain melawan tim sepak bola lainnya.,Tidak ada yang bermain sepak bola.,0
1431,2863,2864,Seekor anjing hitam berenang di air dekat bebatuan.,Seekor anjing sedang berbaring di depan perapian.,0
1432,2865,2866,Seekor anjing hitam berenang di air dekat bebatuan.,Seekor anjing sedang bermain air di luar.,1
1433,2867,2868,ketiga anak laki-laki itu semua berpegangan pada alat pelampung di dalam air.,Tiga orang anak laki-laki berada di sebuah perairan.,1
1434,2869,2870,ketiga anak laki-laki itu semua berpegangan pada alat pelampung di dalam air.,Ketiga anak laki-laki itu sedang berselancar.,0
1435,2871,2872,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Pertandingan sepak bola sedang berlangsung.,1
1436,2873,2874,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Tim berbaju kuning sedang memainkan permainan hoki.,0
1437,2875,2876,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Kiper ingin mencegah terjadinya gol.,1
1438,2877,2878,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,"Sang kiper duduk di pinggir lapangan, mengenakan atasan putih dan celana pendek merah.",0
1439,2879,2880,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Pertandingan sepak bola sedang berlangsung.,1
1440,2881,2882,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Kiper sepak bola mengenakan celana panjang.,0
1441,2883,2884,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Tim berbaju kuning sedang bertahan.,0
1442,2885,2886,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Tidak ada permainan yang dimainkan.,0
1443,2887,2888,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Sekelompok orang sedang bermain sepak bola.,1
1444,2889,2890,Permainan sepak bola di mana tim berbaju kuning berusaha maju melewati tim berbaju putih ke arah kiper yang mengenakan atasan hitam dan celana pendek biru.,Ada permainan sepak bola dengan tim berbaju kuning.,1
1445,2891,2892,Sekelompok orang sedang bermain sepak bola dan dua pemain dari tim yang berlawanan sedang bertarung memperebutkan bola.,Sebuah permainan sepak bola.,1
1446,2893,2894,Sekelompok orang sedang bermain sepak bola dan dua pemain dari tim yang berlawanan sedang bertarung memperebutkan bola.,Pria bermain bisbol.,0
