id,qid1,qid2,answer1,answer2,is_duplicate
684,1369,1370,Pengendara sepeda motor sedang beraksi sementara dua orang pria menonton.,Pria menonton pengendara sepeda motor.,1
685,1371,1372,Pemuda itu sedang menunggu dengan orang lain di trotoar.,Para gadis sedang memanjat pohon,0
686,1373,1374,Pemuda itu sedang menunggu dengan orang lain di trotoar.,ada sekelompok orang yang menunggu di luar,1
687,1375,1376,Dua orang berpose di depan kamera.,Orang-orang berpose untuk berfoto.,1
688,1377,1378,Dua orang berpose di depan kamera.,Dua orang berteriak.,0
689,1379,1380,Seorang pria sedang tidur di atas rumput.,Pria itu sedang berbaring untuk tidur,1
690,1381,1382,Seorang pria sedang tidur di atas rumput.,Pria itu sedang check-in ke hotel bintang 4,0
691,1383,1384,Seekor anjing putih dan coklat sedang melompat-lompat di udara.,Anjing putih dan coklat itu ada di udara.,1
692,1385,1386,Seekor anjing putih dan coklat sedang melompat-lompat di udara.,Anjing sedang tidur siang.,0
693,1387,1388,Deretan kaki dan sepatu bot hitam dengan seorang anak laki-laki duduk di ujung barisan.,Seorang anak laki-laki makan roti lapis.,0
694,1389,1390,Deretan kaki dan sepatu bot hitam dengan seorang anak laki-laki duduk di ujung barisan.,Seorang anak laki-laki duduk di kaki orang.,1
695,1391,1392,"Seorang pria berbaju biru berbaring di atas sepetak rumput yang sebagian besar tandus, sementara sekelompok kecil orang berkumpul di kejauhan.",Seorang pria mengenakan pakaian biru.,1
696,1393,1394,"Seorang pria berbaju biru berbaring di atas sepetak rumput yang sebagian besar tandus, sementara sekelompok kecil orang berkumpul di kejauhan.",Pria itu sedang minum bir di sebuah pub.,0
697,1395,1396,Berbagai orang yang berkeliaran di luar sebuah bangunan.,Orang-orang di dalam bermain sepak bola.,0
698,1397,1398,Berbagai orang yang berkeliaran di luar sebuah bangunan.,Ada sekelompok orang yang berdiri di luar.,1
699,1399,1400,Seorang gadis kecil mengikuti dua orang pria berpayung menyusuri jalan setapak.,Orang-orang berada di luar.,1
700,1401,1402,Seorang gadis kecil mengikuti dua orang pria berpayung menyusuri jalan setapak.,Gadis kecil itu sedang menunggang kuda.,0
701,1403,1404,Seorang wanita sedang mengepak koper di lantai.,Dia sedang berkemas.,1
702,1405,1406,Seorang wanita sedang mengepak koper di lantai.,Wanita itu berdiri membongkar.,0
703,1407,1408,Gadis kecil dengan pakaian kotak-kotak biru dan kuning dan topi biru sedang berlari di sepanjang jalan setapak.,Seorang gadis sedang berlari di jalan setapak.,1
704,1409,1410,Gadis kecil dengan pakaian kotak-kotak biru dan kuning dan topi biru sedang berlari di sepanjang jalan setapak.,Seorang anak laki-laki sedang mendaki di jalan setapak.,0
705,1411,1412,"Gadis kecil berjalan di sepanjang jalan tanah, batu, dan rumput, mengenakan topi biru, beberapa langkah di belakang dua orang yang mengenakan ransel dan memegang payung.",3 orang sedang berjalan di sepanjang jalan setapak.,1
706,1413,1414,"Gadis kecil berjalan di sepanjang jalan tanah, batu, dan rumput, mengenakan topi biru, beberapa langkah di belakang dua orang yang mengenakan ransel dan memegang payung.",2 orang berada di jalan setapak.,0
707,1415,1416,Wanita berambut pirang itu sedang mencari persediaan medis di dalam koper.,Seorang wanita berambut pirang mencari barang-barang di dalam koper.,1
708,1417,1418,Wanita berambut pirang itu sedang mencari persediaan medis di dalam koper.,Seorang wanita berambut cokelat memeriksa kopernya sebelum naik pesawat.,0
709,1419,1420,"Tumpukan pakaian yang terlipat rapi menutupi sebagian besar lantai ini, sementara seorang wanita dengan kemeja krem dan celana jins sibuk mengisi koper.",Seorang pria sedang mengemas tongkat golfnya.,0
710,1421,1422,"Tumpukan pakaian yang terlipat rapi menutupi sebagian besar lantai ini, sementara seorang wanita dengan kemeja krem dan celana jins sibuk mengisi koper.",Seorang wanita sedang mengisi koper.,1
711,1423,1424,Seorang wanita muda mengemas barang-barang ke dalam koper hitam.,Seorang pemuda mengemas barang-barang ke dalam kantong sampah hitam.,0
712,1425,1426,Seorang wanita muda mengemas barang-barang ke dalam koper hitam.,Seorang wanita muda mengemas barang-barang ke dalam koper hitam.,1
713,1427,1428,Orang-orang berjalan-jalan ke pegunungan.,Orang-orang berlarian menuju pegunungan.,0
714,1429,1430,Orang-orang berjalan-jalan ke pegunungan.,Orang-orang berjalan di luar ruangan.,1
715,1431,1432,Seorang pria yang sedang beristirahat di jalan.,Seorang pria yang sedang jogging di jalan.,0
716,1433,1434,Seorang pria yang sedang beristirahat di jalan.,Seorang pria yang sedang beristirahat di jalan.,1
717,1435,1436,Seorang wanita berkostum sedang berbaris dengan drum besar.,Wanita penabuh drum mengendarai bus.,0
718,1437,1438,Seorang wanita berkostum sedang berbaris dengan drum besar.,Dia bermain dalam sebuah band.,1
719,1439,1440,"Seorang pria membawa muatan kotak-kotak langsung yang segar di atas mobil beroda di jalanan kota, saat seorang wanita berjalan ke arahnya.",Seseorang membawa paket di lingkungan perkotaan.,1
720,1441,1442,"Seorang pria membawa muatan kotak-kotak langsung yang segar di atas mobil beroda di jalanan kota, saat seorang wanita berjalan ke arahnya.",Seorang anak muda mengantarkan barang belanjaan dengan sepeda di kota.,0
721,1443,1444,seorang pengendara sepeda motor melakukan wheelie hidung.,Seorang pria melakukan wheelie,1
722,1445,1446,seorang pengendara sepeda motor melakukan wheelie hidung.,Seorang pria berdiri di samping sepeda motor yang jatuh,0
723,1447,1448,seorang pengendara sepeda motor melakukan wheelie hidung.,Pengendara sepeda motor melakukan wheelie,1
724,1449,1450,Seorang pria duduk di atas skuter di tepi jalan.,"Seorang pria berada di luar, dekat jalan.",1
725,1451,1452,Seorang pria duduk di atas skuter di tepi jalan.,Seorang pria sedang bersantai di bar.,0
726,1453,1454,Seorang pria berhenti di trotoar dengan sepedanya untuk merokok.,Pria itu sedang bermain basket.,0
727,1455,1456,Seorang pria berhenti di trotoar dengan sepedanya untuk merokok.,Pria itu berdiri.,1
728,1457,1458,Seorang pria sedang duduk di atas sepeda motor di trotoar.,Seorang pria sedang duduk di atas sepeda motor.,1
729,1459,1460,Seorang pria sedang duduk di atas sepeda motor di trotoar.,Seorang pria berbaju hitam sedang bermain dengan kucingnya pada hari Minggu.,0
730,1461,1462,Pria merokok sambil duduk di atas skuter yang diparkir.,Pria itu minum bir sambil duduk di dalam mobilnya.,0
731,1463,1464,Pria merokok sambil duduk di atas skuter yang diparkir.,Pria itu sedang menghisap sesuatu sambil duduk di atas skuter.,1
732,1465,1466,Pria di trotoar duduk di atas sepeda motor.,Pria duduk di atas sepeda motor di trotoar,1
733,1467,1468,Pria di trotoar duduk di atas sepeda motor.,Seorang pria mengendarai mobilnya,0
734,1469,1470,"Sepasang pengantin, mengenakan pakaian hitam, merah anggur, dan putih, menari.",Wanita itu menari sendirian.,0
735,1471,1472,"Sepasang pengantin, mengenakan pakaian hitam, merah anggur, dan putih, menari.",Pasangan itu menari.,1
736,1473,1474,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang yang mengenakan warna merah muda dan ungu bersiap-siap untuk mengikuti perlombaan,0
737,1475,1476,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang sedang mengadakan acara masak-memasak.,0
738,1477,1478,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang menunggu perlombaan dimulai.,1
739,1479,1480,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,atlet melakukan backflips dari gunung,0
740,1481,1482,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang dengan rompi oranye berlomba dalam perlombaan yang telah dimulai.,0
741,1483,1484,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang dengan rompi oranye menunggu dimulainya perlombaan.,1
742,1485,1486,Orang-orang yang mengenakan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang mengenakan pakaian berwarna-warni,1
743,1487,1488,Orang-orang dengan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang berlomba mundur melalui Neraka.,0
744,1489,1490,Orang-orang yang mengenakan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,Orang-orang sedang menunggu perlombaan.,1
745,1491,1492,Orang-orang yang mengenakan rompi oranye dan celana biru dengan garis kuning di bagian bawah menunggu dimulainya perlombaan.,para pelari menunggu untuk memulai lomba,1
746,1493,1494,Seorang pria muda dan wanita muda menari di atas lantai berkarpet dengan gambar dari film Toy Story pada layar lebar di latar belakang.,Orang-orang menari di trotoar.,0
747,1495,1496,Seorang pria muda dan wanita muda menari di atas lantai berkarpet dengan gambar dari film Toy Story pada layar lebar di latar belakang.,Kedua orang itu sedang menari.,1
748,1497,1498,Pemain ski mengenakan jumpsuit kuning dan meluncur melintasi rel kuning.,Pemain ski mengenakan jumpsuit.,1
749,1499,1500,Pemain ski mengenakan jumpsuit kuning dan meluncur melintasi rel kuning.,Skateboard mengenakan jumpsuit biru.,0
750,1501,1502,Acara lintasan yang diadakan oleh J.P. Morgan Chase dengan keamanan.,J.P. Morgan Chase mengadakan acara lintasan.,1
751,1503,1504,Acara lintasan yang diadakan oleh J.P. Morgan Chase dengan keamanan.,Acara lintasan tidak memiliki keamanan.,0
752,1505,1506,"Dua orang menari, mengenakan kostum tari.",Orang-orang bergerak.,1
753,1507,1508,"Dua orang menari, mengenakan kostum tari.",Dua orang sedang makan malam.,0
754,1509,1510,Seorang petani Inggris dengan gerobak yang ditarik kuda.,Ada seorang petani yang berbaring di luar ruangan,0
755,1511,1512,Seorang petani Inggris dengan gerobak yang ditarik kuda.,Ada seorang petani dengan kereta kuda,1
756,1513,1514,Permainan sepak bola anak-anak yang sedang dimainkan sementara matahari terbenam di latar belakang.,Para pria tua bermain sepak bola saat matahari terbenam.,0
757,1515,1516,Permainan sepak bola anak-anak yang sedang dimainkan sementara matahari terbenam di latar belakang.,Anak-anak bermain sepak bola saat matahari terbenam.,1
758,1517,1518,Permainan sepak bola yang dimainkan oleh tim biru dan tim merah di lapangan yang terawat sempurna saat senja.,Tidak ada yang bermain sepak bola.,0
759,1519,1520,Permainan sepak bola yang dimainkan oleh tim biru dan tim merah di lapangan yang terawat sempurna saat senja.,Orang-orang bermain sepak bola.,1
760,1521,1522,Dua tim sepak bola sedang bertanding di lapangan sepak bola.,Ada permainan sepak bola.,1
761,1523,1524,Dua tim sepak bola sedang bertanding di lapangan sepak bola.,Dua tim bisbol sedang bertanding.,0
762,1525,1526,Tim sepak bola bermain di lapangan saat matahari terbenam di balik barisan pepohonan.,Tim sepak bola bertanding di luar ruangan.,1
763,1527,1528,Tim sepak bola bermain di lapangan saat matahari terbenam di balik barisan pepohonan.,Sebuah tim sepak bola sedang bermain hoki melawan tim sepak bola di gelanggang es.,0
764,1529,1530,dua orang pria yang melayani menyiapkan makanan.,Dua pria mengendarai sepeda.,0
765,1531,1532,dua orang pria yang melayani menyiapkan makanan.,Dua orang pria yang menyajikan makanan.,1
766,1533,1534,Pertandingan sepak bola yang terjadi saat matahari terbenam.,permainan olahraga sedang dimainkan,1
767,1535,1536,Pertandingan sepak bola yang terjadi saat matahari terbenam.,pertandingan bola basket sedang berlangsung saat matahari terbit,0
768,1537,1538,Anak kecil berkulit putih mengenakan hoodie bergaris coklat dan abu-abu bermain di taman.,Seorang anak kecil sedang bermain video game di kamar tidurnya.,0
769,1539,1540,Anak kecil berkulit putih mengenakan hoodie bergaris coklat dan abu-abu bermain di taman.,Seorang anak bermain di taman.,1
770,1541,1542,Seorang anak laki-laki kecil bercelana cokelat sedang bermain tali di sebuah taman.,Ada seorang anak kecil bercelana coklat.,1
771,1543,1544,Seorang anak laki-laki kecil bercelana cokelat sedang bermain tali di sebuah taman.,Ada seorang gadis kecil bercelana merah.,0
772,1545,1546,Balita dengan kaus bergaris-garis bermain di atas tali di taman bermain.,Seorang anak sedang tidur siang.,0
773,1547,1548,Balita dengan kaus bergaris-garis bermain di atas tali di taman bermain.,Seorang anak bermain di taman bermain.,1
774,1549,1550,Seorang wanita yang mengenakan topi merah muda sedang melihat mobil merah muda dengan truk terbuka.,Wanita itu mengenakan pakaian.,0
775,1551,1552,Seorang wanita yang mengenakan topi merah muda sedang melihat mobil merah muda dengan truk terbuka.,Wanita itu mengenakan tas belanjaan ke mobilnya.,0
776,1553,1554,Seorang pria berkemeja biru mendongak ke atas.,Seorang pria berkemeja merah mendongak ke atas.,0
777,1555,1556,Seorang pria berkemeja biru mendongak ke atas.,Seseorang mendongak ke atas.,1
778,1557,1558,Tiga anak perempuan di wahana hiburan yang sedang bersenang-senang.,Ada tiga anak perempuan,1
779,1559,1560,Tiga anak perempuan di wahana hiburan yang sedang bersenang-senang.,Para gadis berada di rumah,0
780,1561,1562,Seorang wanita di kasir Walmart yang belanjaannya dikantongi oleh seorang karyawan.,Wanita itu ada di Target,0
781,1563,1564,Seorang wanita di kasir Walmart yang belanjaannya dikantongi oleh seorang karyawan.,Seorang wanita di Walmart,1
782,1565,1566,Anjing cokelat menapak di air.,Anjing cokelat sedang tidur di samping air,0
783,1567,1568,Anjing cokelat menapak di air.,Anjing cokelat menapak di air saat ia direndam dalam air,1
784,1569,1570,Seorang wanita sedang menunggu bersama anak-anaknya saat dia diperiksa di Walmart.,Seorang wanita berdiri di konter di Target.,0
785,1571,1572,Seorang wanita sedang menunggu bersama anak-anaknya saat dia diperiksa di Walmart.,Seorang wanita membawa anak-anak bersamanya di konter check out.,1
786,1573,1574,Seorang wanita berambut pirang dengan dua orang anak sedang melakukan check out di kasir Walmart.,Makanan membuat orang lapar,0
787,1575,1576,Seorang wanita berambut pirang dengan dua orang anak sedang melakukan check out di kasir Walmart.,Seorang ibu bersama kedua anaknya di walmart,1
788,1577,1578,Seorang wanita yang duduk di binatu sambil melihat ke arah kamera.,Seekor monyet sedang makan pisang.,0
789,1579,1580,Seorang wanita yang duduk di binatu sambil melihat ke arah kamera.,Ada seorang wanita di sebuah ruangan.,1
790,1581,1582,Seorang anak laki-laki mendayung melintasi air dengan perahu seadanya.,Seorang anak laki-laki berada di atas perahu.,1
791,1583,1584,Seorang anak laki-laki mendayung melintasi air dengan perahu seadanya.,Seorang anak laki-laki sedang berenang.,0
792,1585,1586,Seorang pemain bisbol akan melempar bola bisbol.,Seorang pemain bisbol sedang mengayunkan tangan untuk memukul bola.,1
793,1587,1588,Seorang pemain bisbol akan melempar bola bisbol.,Bola bisbol rusak,0
794,1589,1590,Seekor anjing meluncur di sepanjang pantai.,Seekor anjing sedang tidur di ruang tamu.,0
795,1591,1592,Seekor anjing meluncur di sepanjang pantai.,Seekor anjing berada di luar.,1
796,1593,1594,Seekor anjing putih berlari di sepanjang garis pantai berbatu.,Seekor anjing berlari menaiki tangga di rumah.,0
797,1595,1596,Seekor anjing putih berlari di sepanjang garis pantai berbatu.,Seekor anjing sedang berlari di luar.,1
798,1597,1598,Seekor anjing pangkuan putih berbulu halus berlari di sepanjang pantai berbatu.,Seekor anjing berlari melintasi pantai.,1
799,1599,1600,Seekor anjing pangkuan putih berbulu halus berlari di sepanjang pantai berbatu.,Seekor anjing meringkuk di bawah selimut di sofa.,0
800,1601,1602,Seekor anjing putih kecil berlari di pantai yang tertutup kerikil.,Seekor anjing di pantai.,1
801,1603,1604,Seekor anjing putih kecil berlari di pantai yang tertutup kerikil.,Burung camar di dermaga.,0
802,1605,1606,Seorang pemain bisbol mengerahkan segenap kekuatannya untuk melempar bola.,Pitcher sedang melakukan lemparan,1
